id,organization,sector,region,country,annual_consumption_mwh,current_renewable_pct,grid_carbon_intensity_gco2_kwh,esg_pressure,contract_renewal_months,data_quality,lead_score,tier,buying_stage,estimated_annual_opportunity_value,recommended_offering,rationale,esg_pressure_label
SYN-002290,Europe Cloud Campus 2290,Data Center / Hyperscaler,Europe,Italy,7798298.5,63.4,241.5,0.994,21.5,synthetic,60.16,B,Early / Long Horizon,22905162.35,Corporate PPA,"7,798,298 MWh/yr; 37% decarbonization gap; grid 242 gCO2/kWh; early / long horizon (~22 mo to renewal); ESG pressure high.",High
SYN-002670,Europe Light Metals 2670,Aluminium,Europe,Sweden,29390705.6,53.5,231.1,0.813,26.2,synthetic,60.16,B,Early / Long Horizon,49273517.94,Battery Storage,"29,390,706 MWh/yr; 46% decarbonization gap; grid 231 gCO2/kWh; early / long horizon (~26 mo to renewal); ESG pressure high.",High
SYN-003945,Europe Commerce Network 3945,Retail / E-commerce,Europe,Germany,8005056.1,36.8,250.1,0.91,35.3,synthetic,60.16,B,Early / Long Horizon,30137435.21,On-site Solar,"8,005,056 MWh/yr; 63% decarbonization gap; grid 250 gCO2/kWh; early / long horizon (~35 mo to renewal); ESG pressure high.",High
SYN-004349,Europe Petrochem Complex 4349,Chemicals,Europe,Italy,2980849.4,5.1,276.6,0.951,31.1,synthetic,60.16,B,Early / Long Horizon,9173862.11,Energy Efficiency Retrofit,"2,980,849 MWh/yr; 95% decarbonization gap; grid 277 gCO2/kWh; early / long horizon (~31 mo to renewal); ESG pressure high.",High
SYN-005957,Southeast Asia Agri-Foods 5957,Food & Beverage,Southeast Asia,Indonesia,2899488.1,23.0,519.6,0.517,29.3,synthetic,60.16,B,Early / Long Horizon,10557036.17,Corporate PPA,"2,899,488 MWh/yr; 77% decarbonization gap; grid 520 gCO2/kWh; early / long horizon (~29 mo to renewal); ESG pressure medium.",Medium
SYN-006125,Europe Cloud Campus 6125,Data Center / Hyperscaler,Europe,Netherlands,2862254.3,38.6,235.1,0.999,22.2,synthetic,60.16,B,Early / Long Horizon,11388337.41,Corporate PPA,"2,862,254 MWh/yr; 61% decarbonization gap; grid 235 gCO2/kWh; early / long horizon (~22 mo to renewal); ESG pressure high.",High
SYN-007293,North America Ore Processing 7293,Mining & Metals,North America,United States,7845597.2,16.6,395.0,0.566,51.3,synthetic,60.16,B,Locked-in (long contract),24727753.25,Corporate PPA,"7,845,597 MWh/yr; 83% decarbonization gap; grid 395 gCO2/kWh; locked-in (long contract) (~51 mo to renewal); ESG pressure medium.",Medium
SYN-003482,Europe Commerce Network 3482,Retail / E-commerce,Europe,Spain,8752749.5,58.6,261.3,0.994,25.9,synthetic,60.15,B,Early / Long Horizon,25510763.69,On-site Solar,"8,752,750 MWh/yr; 41% decarbonization gap; grid 261 gCO2/kWh; early / long horizon (~26 mo to renewal); ESG pressure high.",High
SYN-005320,East Asia Data Hub 5320,Data Center / Hyperscaler,East Asia (ex-China),Taiwan,1539114.3,32.8,443.9,0.621,18.8,synthetic,60.15,B,Early / Long Horizon,6498756.22,Corporate PPA,"1,539,114 MWh/yr; 67% decarbonization gap; grid 444 gCO2/kWh; early / long horizon (~19 mo to renewal); ESG pressure medium.",Medium
SYN-007256,Europe Refining Complex 7256,Oil & Gas,Europe,Spain,11348400.1,18.1,255.0,0.843,39.4,synthetic,60.15,B,Locked-in (long contract),27461993.4,Decarbonization Advisory,"11,348,400 MWh/yr; 82% decarbonization gap; grid 255 gCO2/kWh; locked-in (long contract) (~39 mo to renewal); ESG pressure high.",High
SYN-007361,East Asia Pulp & Paper Mill 7361,Pulp & Paper,East Asia (ex-China),South Korea,6690449.8,52.5,495.5,0.733,24.5,synthetic,60.15,B,Early / Long Horizon,16224340.76,Energy Efficiency Retrofit,"6,690,450 MWh/yr; 48% decarbonization gap; grid 496 gCO2/kWh; early / long horizon (~24 mo to renewal); ESG pressure high.",High
SYN-000742,China Auto Manufacturing 0742,Automotive Manufacturing,China,China,1028538.1,21.0,605.8,0.51,22.3,synthetic,60.14,B,Early / Long Horizon,3812790.74,EV Fleet Electrification,"1,028,538 MWh/yr; 79% decarbonization gap; grid 606 gCO2/kWh; early / long horizon (~22 mo to renewal); ESG pressure medium.",Medium
SYN-001501,East Asia Cloud Campus 1501,Data Center / Hyperscaler,East Asia (ex-China),South Korea,11540615.4,69.4,444.2,0.795,31.4,synthetic,60.14,B,Early / Long Horizon,30988860.47,Corporate PPA,"11,540,615 MWh/yr; 31% decarbonization gap; grid 444 gCO2/kWh; early / long horizon (~31 mo to renewal); ESG pressure high.",High
SYN-001579,China Agri-Foods 1579,Food & Beverage,China,China,3384455.6,38.6,544.0,0.554,24.4,synthetic,60.14,B,Early / Long Horizon,10580485.1,Corporate PPA,"3,384,456 MWh/yr; 61% decarbonization gap; grid 544 gCO2/kWh; early / long horizon (~24 mo to renewal); ESG pressure medium.",Medium
SYN-001922,Middle East Paperworks 1922,Pulp & Paper,Middle East,Qatar,2908607.3,36.4,527.1,0.387,13.2,synthetic,60.14,B,Evaluating,8458230.03,Corporate PPA,"2,908,607 MWh/yr; 64% decarbonization gap; grid 527 gCO2/kWh; evaluating (~13 mo to renewal); ESG pressure medium.",Medium
SYN-002124,East Asia Cement Co 2124,Cement,East Asia (ex-China),Taiwan,2116522.2,20.7,422.9,0.75,13.7,synthetic,60.14,B,Evaluating,4291037.11,Battery Storage,"2,116,522 MWh/yr; 79% decarbonization gap; grid 423 gCO2/kWh; evaluating (~14 mo to renewal); ESG pressure high.",High
SYN-003964,China Data Hub 3964,Data Center / Hyperscaler,China,China,5137765.5,49.1,636.4,0.493,43.4,synthetic,60.14,B,Locked-in (long contract),18176386.79,Corporate PPA,"5,137,766 MWh/yr; 51% decarbonization gap; grid 636 gCO2/kWh; locked-in (long contract) (~43 mo to renewal); ESG pressure medium.",Medium
SYN-004544,Europe Semiconductor Works 4544,Semiconductor,Europe,Sweden,4961742.6,47.5,226.0,0.863,15.4,synthetic,60.14,B,Evaluating,14054135.91,Corporate PPA,"4,961,743 MWh/yr; 52% decarbonization gap; grid 226 gCO2/kWh; evaluating (~15 mo to renewal); ESG pressure high.",High
SYN-006342,Europe Aluminium Smelter 6342,Aluminium,Europe,United Kingdom,31339738.7,49.8,270.8,0.919,54.5,synthetic,60.14,B,Locked-in (long contract),54976169.63,Battery Storage,"31,339,739 MWh/yr; 50% decarbonization gap; grid 271 gCO2/kWh; locked-in (long contract) (~54 mo to renewal); ESG pressure high.",High
SYN-008877,Latin America Metalworks 8877,Steel,Latin America,Argentina,6240845.1,12.1,214.0,0.484,14.1,synthetic,60.14,B,Evaluating,13618772.18,Decarbonization Advisory,"6,240,845 MWh/yr; 88% decarbonization gap; grid 214 gCO2/kWh; evaluating (~14 mo to renewal); ESG pressure medium.",Medium
SYN-009841,Southeast Asia Gas Processing 9841,Oil & Gas,Southeast Asia,Singapore,3873612.4,25.2,561.3,0.479,24.5,synthetic,60.14,B,Early / Long Horizon,8796199.04,Corporate PPA,"3,873,612 MWh/yr; 75% decarbonization gap; grid 561 gCO2/kWh; early / long horizon (~24 mo to renewal); ESG pressure medium.",Medium
SYN-001504,North America Mineral Resources 1504,Mining & Metals,North America,Canada,6452899.6,21.2,407.6,0.719,51.6,synthetic,60.13,B,Locked-in (long contract),19536798.83,Corporate PPA,"6,452,900 MWh/yr; 79% decarbonization gap; grid 408 gCO2/kWh; locked-in (long contract) (~52 mo to renewal); ESG pressure high.",High
SYN-003434,North America Data Hub 3434,Data Center / Hyperscaler,North America,Mexico,4463472.0,61.7,366.2,0.71,13.6,synthetic,60.13,B,Evaluating,13428801.86,Corporate PPA,"4,463,472 MWh/yr; 38% decarbonization gap; grid 366 gCO2/kWh; evaluating (~14 mo to renewal); ESG pressure high.",High
SYN-003519,Southeast Asia Semiconductor Works 3519,Semiconductor,Southeast Asia,Thailand,9538447.9,47.6,533.1,0.526,37.9,synthetic,60.13,B,Locked-in (long contract),26986176.8,Corporate PPA,"9,538,448 MWh/yr; 52% decarbonization gap; grid 533 gCO2/kWh; locked-in (long contract) (~38 mo to renewal); ESG pressure medium.",Medium
SYN-001733,China Steel Mill 1733,Steel,China,China,9351919.7,29.5,564.7,0.521,34.9,synthetic,60.12,B,Early / Long Horizon,17478737.92,Corporate PPA,"9,351,920 MWh/yr; 70% decarbonization gap; grid 565 gCO2/kWh; early / long horizon (~35 mo to renewal); ESG pressure medium.",Medium
SYN-001975,East Asia Gas Processing 1975,Oil & Gas,East Asia (ex-China),Japan,2412826.8,20.1,419.7,0.741,19.3,synthetic,60.12,B,Early / Long Horizon,5737460.85,Battery Storage,"2,412,827 MWh/yr; 80% decarbonization gap; grid 420 gCO2/kWh; early / long horizon (~19 mo to renewal); ESG pressure high.",High
SYN-003758,China Data Hub 3758,Data Center / Hyperscaler,China,China,2396364.7,30.5,545.1,0.591,33.4,synthetic,60.12,B,Early / Long Horizon,10349899.14,Corporate PPA,"2,396,365 MWh/yr; 70% decarbonization gap; grid 545 gCO2/kWh; early / long horizon (~33 mo to renewal); ESG pressure medium.",Medium
SYN-006047,North America Cloud Campus 6047,Data Center / Hyperscaler,North America,Mexico,17202034.8,65.4,326.0,0.632,26.5,synthetic,60.12,B,Early / Long Horizon,49080845.69,Corporate PPA,"17,202,035 MWh/yr; 35% decarbonization gap; grid 326 gCO2/kWh; early / long horizon (~26 mo to renewal); ESG pressure medium.",Medium
SYN-003774,India Retail Group 3774,Retail / E-commerce,India,India,1275100.4,23.4,628.7,0.401,26.1,synthetic,60.11,B,Early / Long Horizon,5466865.45,On-site Solar,"1,275,100 MWh/yr; 77% decarbonization gap; grid 629 gCO2/kWh; early / long horizon (~26 mo to renewal); ESG pressure medium.",Medium
SYN-004175,Europe Hyperscale DC 4175,Data Center / Hyperscaler,Europe,Germany,15906328.6,63.7,235.8,0.83,26.6,synthetic,60.11,B,Early / Long Horizon,46519648.62,Corporate PPA,"15,906,329 MWh/yr; 36% decarbonization gap; grid 236 gCO2/kWh; early / long horizon (~27 mo to renewal); ESG pressure high.",High
SYN-005482,India Fulfilment Centres 5482,Logistics & Warehousing,India,India,1053651.5,21.8,710.4,0.425,28.8,synthetic,60.11,B,Early / Long Horizon,4230621.5,On-site Solar,"1,053,652 MWh/yr; 78% decarbonization gap; grid 710 gCO2/kWh; early / long horizon (~29 mo to renewal); ESG pressure medium.",Medium
SYN-007604,North America Paperworks 7604,Pulp & Paper,North America,Mexico,4389766.4,34.6,387.0,0.639,19.2,synthetic,60.11,B,Early / Long Horizon,13002488.08,Corporate PPA,"4,389,766 MWh/yr; 65% decarbonization gap; grid 387 gCO2/kWh; early / long horizon (~19 mo to renewal); ESG pressure medium.",Medium
SYN-000825,Europe Retail Group 0825,Retail / E-commerce,Europe,United Kingdom,4208068.1,41.7,247.5,0.994,25.0,synthetic,60.1,B,Early / Long Horizon,15038372.97,On-site Solar,"4,208,068 MWh/yr; 58% decarbonization gap; grid 248 gCO2/kWh; early / long horizon (~25 mo to renewal); ESG pressure high.",High
SYN-001051,Europe Retail Group 1051,Retail / E-commerce,Europe,Germany,3359568.5,60.2,278.6,0.921,9.1,synthetic,60.1,B,Evaluating,9582161.28,Energy Efficiency Retrofit,"3,359,568 MWh/yr; 40% decarbonization gap; grid 279 gCO2/kWh; evaluating (~9 mo to renewal); ESG pressure high.",High
SYN-001086,India Paperworks 1086,Pulp & Paper,India,India,884057.3,21.0,748.8,0.518,25.2,synthetic,60.1,B,Early / Long Horizon,2979273.1,Corporate PPA,"884,057 MWh/yr; 79% decarbonization gap; grid 749 gCO2/kWh; early / long horizon (~25 mo to renewal); ESG pressure medium.",Medium
SYN-001286,Africa Light Metals 1286,Aluminium,Africa,South Africa,9909240.4,29.2,472.3,0.365,28.0,synthetic,60.1,B,Early / Long Horizon,21669526.91,Corporate PPA,"9,909,240 MWh/yr; 71% decarbonization gap; grid 472 gCO2/kWh; early / long horizon (~28 mo to renewal); ESG pressure medium.",Medium
SYN-004759,North America Metalworks 4759,Steel,North America,Canada,5700925.6,24.2,327.1,0.586,16.2,synthetic,60.1,B,Evaluating,11198898.25,Battery Storage,"5,700,926 MWh/yr; 76% decarbonization gap; grid 327 gCO2/kWh; evaluating (~16 mo to renewal); ESG pressure medium.",Medium
SYN-004936,Africa Data Hub 4936,Data Center / Hyperscaler,Africa,Morocco,12439689.1,52.1,515.1,0.398,47.9,synthetic,60.1,B,Locked-in (long contract),42441731.27,Corporate PPA,"12,439,689 MWh/yr; 48% decarbonization gap; grid 515 gCO2/kWh; locked-in (long contract) (~48 mo to renewal); ESG pressure medium.",Medium
SYN-005251,Latin America Mining Operations 5251,Mining & Metals,Latin America,Chile,4749899.0,17.9,242.3,0.48,14.0,synthetic,60.1,B,Evaluating,14804010.21,Energy Efficiency Retrofit,"4,749,899 MWh/yr; 82% decarbonization gap; grid 242 gCO2/kWh; evaluating (~14 mo to renewal); ESG pressure medium.",Medium
SYN-000402,Middle East Mobile Operator 0402,Telecom,Middle East,United Arab Emirates,5309682.5,30.6,581.5,0.319,35.3,synthetic,60.09,B,Early / Long Horizon,19637329.76,Corporate PPA,"5,309,682 MWh/yr; 69% decarbonization gap; grid 582 gCO2/kWh; early / long horizon (~35 mo to renewal); ESG pressure low.",Low
SYN-001440,North America Wafer Fab 1440,Semiconductor,North America,Canada,20095378.4,55.6,378.9,0.665,43.5,synthetic,60.09,B,Locked-in (long contract),51548664.67,Corporate PPA,"20,095,378 MWh/yr; 44% decarbonization gap; grid 379 gCO2/kWh; locked-in (long contract) (~44 mo to renewal); ESG pressure high.",High
SYN-002996,China Vehicle Assembly 2996,Automotive Manufacturing,China,China,1393309.6,31.3,620.0,0.464,19.8,synthetic,60.09,B,Early / Long Horizon,4691412.75,EV Fleet Electrification,"1,393,310 MWh/yr; 69% decarbonization gap; grid 620 gCO2/kWh; early / long horizon (~20 mo to renewal); ESG pressure medium.",Medium
SYN-003452,Europe Steel Mill 3452,Steel,Europe,Poland,5880929.5,12.3,253.5,0.896,29.6,synthetic,60.09,B,Early / Long Horizon,12812193.01,Decarbonization Advisory,"5,880,930 MWh/yr; 88% decarbonization gap; grid 254 gCO2/kWh; early / long horizon (~30 mo to renewal); ESG pressure high.",High
SYN-004594,Latin America Chemical Park 4594,Chemicals,Latin America,Argentina,9287115.4,10.4,209.8,0.477,24.9,synthetic,60.09,B,Early / Long Horizon,27400705.28,Energy Efficiency Retrofit,"9,287,115 MWh/yr; 90% decarbonization gap; grid 210 gCO2/kWh; early / long horizon (~25 mo to renewal); ESG pressure medium.",Medium
SYN-000186,Middle East Light Metals 0186,Aluminium,Middle East,Qatar,26123698.5,44.6,501.0,0.401,41.8,synthetic,60.08,B,Locked-in (long contract),48678899.78,Corporate PPA,"26,123,698 MWh/yr; 55% decarbonization gap; grid 501 gCO2/kWh; locked-in (long contract) (~42 mo to renewal); ESG pressure medium.",Medium
SYN-000504,East Asia Fibre Mill 0504,Pulp & Paper,East Asia (ex-China),South Korea,3808325.4,58.6,440.7,0.637,5.0,synthetic,60.08,B,In Renewal Window,8538265.55,Energy Efficiency Retrofit,"3,808,325 MWh/yr; 41% decarbonization gap; grid 441 gCO2/kWh; in renewal window (~5 mo to renewal); ESG pressure medium.",Medium
SYN-001003,East Asia Data Hub 1003,Data Center / Hyperscaler,East Asia (ex-China),South Korea,12659881.5,60.8,485.2,0.626,49.7,synthetic,60.08,B,Locked-in (long contract),38567063.0,Corporate PPA,"12,659,882 MWh/yr; 39% decarbonization gap; grid 485 gCO2/kWh; locked-in (long contract) (~50 mo to renewal); ESG pressure medium.",Medium
SYN-001416,China Connectivity Group 1416,Telecom,China,China,2589591.6,32.4,623.9,0.619,41.0,synthetic,60.08,B,Locked-in (long contract),9409540.04,Corporate PPA,"2,589,592 MWh/yr; 68% decarbonization gap; grid 624 gCO2/kWh; locked-in (long contract) (~41 mo to renewal); ESG pressure medium.",Medium
SYN-006472,Oceania Clinker Plant 6472,Cement,Oceania,Australia,5227494.2,21.9,450.1,0.74,28.6,synthetic,60.08,B,Early / Long Horizon,10485307.87,Corporate PPA,"5,227,494 MWh/yr; 78% decarbonization gap; grid 450 gCO2/kWh; early / long horizon (~29 mo to renewal); ESG pressure high.",High
SYN-007221,North America Steel Works 7221,Steel,North America,Mexico,14143742.9,30.0,342.5,0.65,29.6,synthetic,60.08,B,Early / Long Horizon,26307361.79,Battery Storage,"14,143,743 MWh/yr; 70% decarbonization gap; grid 342 gCO2/kWh; early / long horizon (~30 mo to renewal); ESG pressure medium.",Medium
SYN-008216,North America Data Hub 8216,Data Center / Hyperscaler,North America,Canada,5388996.0,29.4,373.8,0.634,49.2,synthetic,60.08,B,Locked-in (long contract),23524045.34,Corporate PPA,"5,388,996 MWh/yr; 71% decarbonization gap; grid 374 gCO2/kWh; locked-in (long contract) (~49 mo to renewal); ESG pressure medium.",Medium
SYN-008717,China Ore Processing 8717,Mining & Metals,China,China,2071489.8,11.4,592.6,0.559,33.0,synthetic,60.08,B,Early / Long Horizon,6819758.72,Corporate PPA,"2,071,490 MWh/yr; 89% decarbonization gap; grid 593 gCO2/kWh; early / long horizon (~33 mo to renewal); ESG pressure medium.",Medium
SYN-002961,China Data Hub 2961,Data Center / Hyperscaler,China,China,7729640.7,66.3,646.5,0.619,39.9,synthetic,60.07,B,Locked-in (long contract),21762030.43,Corporate PPA,"7,729,641 MWh/yr; 34% decarbonization gap; grid 646 gCO2/kWh; locked-in (long contract) (~40 mo to renewal); ESG pressure medium.",Medium
SYN-003215,Europe Cloud Campus 3215,Data Center / Hyperscaler,Europe,Netherlands,3336475.9,42.7,265.9,0.938,22.3,synthetic,60.07,B,Early / Long Horizon,12700629.16,Corporate PPA,"3,336,476 MWh/yr; 57% decarbonization gap; grid 266 gCO2/kWh; early / long horizon (~22 mo to renewal); ESG pressure high.",High
SYN-004297,Middle East Cement Co 4297,Cement,Middle East,Saudi Arabia,4212004.5,19.2,615.2,0.426,28.4,synthetic,60.07,B,Early / Long Horizon,8653142.04,Corporate PPA,"4,212,004 MWh/yr; 81% decarbonization gap; grid 615 gCO2/kWh; early / long horizon (~28 mo to renewal); ESG pressure medium.",Medium
SYN-004298,North America Cement Works 4298,Cement,North America,Mexico,4472673.2,15.7,377.2,0.659,22.5,synthetic,60.07,B,Early / Long Horizon,9470438.23,Corporate PPA,"4,472,673 MWh/yr; 84% decarbonization gap; grid 377 gCO2/kWh; early / long horizon (~22 mo to renewal); ESG pressure medium.",Medium
SYN-004686,Europe Commerce Network 4686,Retail / E-commerce,Europe,Spain,5481644.2,29.7,267.0,0.823,32.8,synthetic,60.07,B,Early / Long Horizon,22155161.36,On-site Solar,"5,481,644 MWh/yr; 70% decarbonization gap; grid 267 gCO2/kWh; early / long horizon (~33 mo to renewal); ESG pressure high.",High
SYN-007439,East Asia Vehicle Assembly 7439,Automotive Manufacturing,East Asia (ex-China),Taiwan,5175186.0,32.1,463.7,0.693,47.5,synthetic,60.07,B,Locked-in (long contract),17288743.87,Corporate PPA,"5,175,186 MWh/yr; 68% decarbonization gap; grid 464 gCO2/kWh; locked-in (long contract) (~48 mo to renewal); ESG pressure high.",High
SYN-000560,Europe Mineral Resources 0560,Mining & Metals,Europe,United Kingdom,14061240.3,28.0,225.3,0.876,50.0,synthetic,60.06,B,Locked-in (long contract),39990167.41,Energy Efficiency Retrofit,"14,061,240 MWh/yr; 72% decarbonization gap; grid 225 gCO2/kWh; locked-in (long contract) (~50 mo to renewal); ESG pressure high.",High
SYN-001519,Europe Mobility Works 1519,Automotive Manufacturing,Europe,Germany,4171989.9,35.9,250.2,0.85,20.3,synthetic,60.06,B,Early / Long Horizon,13414199.13,EV Fleet Electrification,"4,171,990 MWh/yr; 64% decarbonization gap; grid 250 gCO2/kWh; early / long horizon (~20 mo to renewal); ESG pressure high.",High
SYN-003397,North America Specialty Chemicals 3397,Chemicals,North America,United States,8509467.2,32.4,350.0,0.56,21.8,synthetic,60.06,B,Early / Long Horizon,20613333.35,Corporate PPA,"8,509,467 MWh/yr; 68% decarbonization gap; grid 350 gCO2/kWh; early / long horizon (~22 mo to renewal); ESG pressure medium.",Medium
SYN-006228,Europe Vehicle Assembly 6228,Automotive Manufacturing,Europe,United Kingdom,1612913.2,24.9,263.1,0.824,13.0,synthetic,60.06,B,Evaluating,5771487.3,EV Fleet Electrification,"1,612,913 MWh/yr; 75% decarbonization gap; grid 263 gCO2/kWh; evaluating (~13 mo to renewal); ESG pressure high.",High
